technique, word, len, class, correct, tapping_durations, selection_durations, point_distance, gesture_length
dwell, cake, 4, Click, Yes, 3.036, 0.0, 0.311187446982, 14.7906663875
dwell, never, 5, Click, Yes, 3.832, 0.912, 0.186390936843, 11.3905155119
dwell, too, 3, Click, Yes, 1.725, 1.111, 0.103385610268, 4.19071901754
dwell, rich, 4, Click, Yes, 3.45, 1.095, 0.219794155871, 11.7514629475
dwell, and, 3, Click, Yes, 1.941, 1.111, 0.23783320944, 9.33013365397
dwell, never, 5, Click, Yes, 4.014, 1.112, 0.206336785423, 11.7915192541
dwell, too, 3, Click, Yes, 1.957, 1.045, 0.227475873226, 4.19222364732
dwell, thin, 4, Click, Yes, 3.168, 0.0, 0.198655625128, 6.59960061113
dwell, do, 2, Click, Yes, 1.277, 0.879, 0.172140534973, 5.57945084939
dwell, not, 3, Click, Yes, 1.99, 1.012, 0.175385115949, 6.53445219046
dwell, drink, 5, Click, Yes, 3.913, 1.044, 0.222923762959, 9.53988898851
dwell, too, 3, Click, Yes, 1.825, 1.011, 0.215160401871, 4.36701270549
dwell, much, 4, Click, Yes, 5.19, 0.0, 0.11853092998, 8.30705046443
baseline, recycling, 9, Undo, No, 1.2612, 0.7134, 0.450298822829, 4.14936281402
baseline, work, 4, Click, Yes, 2.7406, 1.0962, 0.236431012747, 15.6996816378
baseline, hard, 4, Click, Yes, 3.4709, 1.1957, 0.267611719997, 8.75394427599
baseline, to, 2, Select, Yes, 1.2289, 1.1791, 0.679719143651, 2.80816187084
baseline, reach, 5, Select, Yes, 3.8194, 1.7432, 0.485515463596, 7.99063092784
baseline, the, 3, Click, Yes, 1.5779, 2.1757, 0.373360478047, 5.7982397076
baseline, summit, 6, Select, Yes, 8.0866, 2.7896, 0.32647172973, 10.9307861442
baseline, the, 3, Select, Yes, 1.3616, 1.2456, 0.238691642658, 5.17014251339
baseline, generation, 10, Select, Yes, 8.1205, 3.2049, 0.370919691712, 25.4230393322
baseline, gap, 3, Select, Yes, 2.6403, 1.677, 0.554949954035, 10.7573132701
baseline, gets, 4, Select, Yes, 2.5072, 1.0128, 0.398549782534, 8.73208969073
baseline, wider, 5, Select, Yes, 3.0715, 1.3781, 0.440479526949, 13.2477674052
baseline, the, 3, Select, Yes, 1.295, 0.88, 0.205986602847, 4.98961376116
baseline, punishment, 10, Select, Yes, 7.123, 1.8597, 0.354969627617, 28.6249405236
baseline, should, 6, Select, Yes, 4.6824, 0.9466, 0.482614563526, 15.8620174637
baseline, fit, 3, Select, Yes, 1.1127, 1.0791, 0.486174427351, 6.96104127465
baseline, the, 3, Select, Yes, 1.0459, 0.797, 0.47744254136, 5.09704499211
baseline, crime, 5, Select, Yes, 2.3411, 1.1954, 0.218571686086, 12.4477936378
baseline, take, 4, Select, Yes, 2.2237, 0.7632, 0.286186877845, 14.5715189901
baseline, it, 2, Select, Yes, 0.4481, 0.9788, 0.186054136147, 2.64166562807
baseline, to, 2, Select, Yes, 0.5476, 0.8296, 0.58296092139, 2.9580697965
baseline, the, 3, Select, Yes, 1.6596, 0.8133, 0.26824295958, 6.26655763525
baseline, recycling, 9, Select, Yes, 5.8566, 1.0785, 0.345432316227, 19.7066422524
baseline, depot, 5, Select, Yes, 14.5673, 0.9293, 0.414088588188, 11.9761794273
baseline, can, 3, Select, Yes, 1.344, 1.5097, 0.601310478577, 5.74947837613
baseline, we, 2, Select, Yes, 0.4313, 0.73, 0.498586208213, 1.6354141807
baseline, play, 4, Select, Yes, 2.0905, 1.2777, 0.422441749964, 12.3549163375
baseline, cards, 5, Select, Yes, 2.3225, 0.8958, 0.440934975778, 9.31487282798
baseline, tonight, 7, Select, Yes, 3.8156, 1.2274, 0.564678726674, 13.2481300815
baseline, if, 2, Select, Yes, 0.5141, 0.9287, 0.394505402759, 3.56176596384
baseline, you, 3, Select, Yes, 0.9621, 1.4434, 0.353699249286, 4.29318853334
baseline, come, 4, Select, Yes, 2.1066, 0.9292, 0.60909492964, 10.3150644192
baseline, home, 4, Select, Yes, 2.1899, 0.8294, 0.168950818945, 9.81884964436
baseline, late, 4, Select, Yes, 1.9906, 1.3105, 0.609569005221, 14.3217415374
baseline, the, 3, Select, Yes, 1.3271, 0.8292, 0.627384486278, 5.46359693281
baseline, doors, 5, Select, Yes, 2.5378, 1.0118, 0.288528229928, 12.538841638
baseline, are, 3, Select, Yes, 1.2771, 0.7631, 0.394922377538, 3.97053533568
baseline, locked, 6, Select, Yes, 4.2461, 1.0119, 0.461243779999, 19.6967903928
baseline, saving, 6, Select, Yes, 3.0021, 1.2273, 0.295499129934, 11.727558366
baseline, that, 4, Select, Yes, 2.0067, 1.0616, 0.672429367558, 9.23856202736
baseline, child, 5, Select, Yes, 2.3717, 0.9452, 0.54696921136, 12.2597556785
baseline, was, 3, Select, Yes, 0.8957, 0.846, 0.488448779037, 3.06997531053
baseline, an, 2, Select, Yes, 0.8957, 1.1443, 0.543632277029, 5.35572454031
baseline, heroic, 6, Select, Yes, 5.5233, 1.526, 0.69561203227, 12.7927787617
baseline, effort, 6, Select, Yes, 3.5334, 0.7963, 0.410409433993, 10.1343136841
baseline, are, 3, Select, Yes, 0.7134, 0.8459, 0.358040303828, 3.0283404295
baseline, you, 3, Select, Yes, 1.2771, 0.6967, 0.388910530648, 4.7555533436
baseline, sure, 4, Select, Yes, 1.6087, 1.7913, 0.452007985767, 8.94689948043
baseline, you, 3, Select, Yes, 0.9124, 1.5094, 0.311532669088, 4.54523563266
baseline, want, 4, Select, Yes, 2.72, 1.3601, 0.60453585954, 8.00018672319
baseline, this, 4, Select, Yes, 1.7415, 1.1778, 0.373638731015, 8.48220509871
baseline, the, 3, Click, Yes, 1.3774, 2.7888, 0.499511132736, 5.84797598829
baseline, first, 5, Select, Yes, 2.3399, 1.3774, 0.39690647991, 12.3636701878
baseline, time, 4, Select, Yes, 1.7589, 0.78, 0.456746696864, 9.38237517991
baseline, he, 2, Select, Yes, 3.4357, 0.7801, 0.421768157251, 3.32299691032
baseline, tried, 5, Select, Yes, 2.5723, 1.1786, 0.343307269121, 12.3342662077
baseline, to, 2, Select, Yes, 0.5974, 1.3777, 0.358193742078, 3.61042024111
baseline, swim, 4, Select, Yes, 1.8587, 1.56, 0.423573768275, 8.44529878054
baseline, valid, 5, Click, Yes, 2.1906, 1.4107, 0.310151214156, 18.1461367962
baseline, until, 5, Select, Yes, 5.1611, 1.9578, 0.50127560522, 8.61070165543
baseline, the, 3, Select, Yes, 1.0121, 1.3108, 0.320403589141, 4.56205596688
baseline, end, 3, Select, Yes, 1.2777, 0.7467, 0.586825762389, 9.58698430137
baseline, of, 2, Select, Yes, 0.7632, 0.7467, 0.302926599996, 4.16408375375
baseline, the, 3, Select, Yes, 1.2945, 0.813, 0.33582097542, 6.69290218877
baseline, year, 4, Select, Yes, 2.5387, 0.8961, 0.31444052972, 8.10375363494
baseline, exceed, 6, Select, Yes, 2.5219, 1.3936, 0.333600694205, 6.17388098103
baseline, the, 3, Select, Yes, 1.1283, 0.9123, 0.426129424735, 6.54282238988
baseline, maximum, 7, Select, Yes, 5.2762, 1.6427, 0.472772658434, 17.1744004396
baseline, speed, 5, Select, Yes, 25.5829, 1.3104, 0.414973358895, 15.4672198634
baseline, limit, 5, Select, Yes, 2.1901, 0.8629, 0.324902601073, 8.41794104783
baseline, electric, 8, Select, Yes, 5.8902, 1.3105, 0.557316508472, 25.314451032
baseline, cars, 4, Select, Yes, 1.5426, 0.8299, 0.242634571908, 7.58351748778
baseline, need, 4, Select, Yes, 1.394, 0.796, 0.523722889826, 5.25257627732
baseline, big, 3, Select, Yes, 0.995, 1.261, 0.817713354714, 4.78063811378
baseline, fuel, 4, Select, Yes, 1.808, 1.476, 0.408878193578, 12.008865796
baseline, cells, 5, Select, Yes, 2.074, 1.194, 0.63631997335, 14.6115534378
baseline, the, 3, Select, Yes, 0.929, 0.73, 0.451702683167, 6.72473356764
baseline, sum, 3, Select, Yes, 1.642, 1.095, 0.454869671283, 6.70319516179
baseline, of, 2, Select, Yes, 0.332, 0.829, 0.426536876476, 4.20225702893
baseline, the, 3, Select, Yes, 1.195, 0.613, 0.535860761154, 6.46971866983
baseline, parts, 5, Select, Yes, 1.907, 1.211, 0.568070715613, 15.6440198013
baseline, historic, 8, Select, Yes, 4.612, 1.094, 0.47166535574, 27.3648717697
baseline, meeting, 7, Select, Yes, 3.185, 0.846, 0.594407690478, 14.4144639453
baseline, without, 7, Select, Yes, 3.135, 0.978, 0.754940247117, 18.9141857534
baseline, a, 1, Select, Yes, 0.0, 0.713, 0.124510635595, 0
baseline, result, 6, Select, Yes, 2.621, 1.16, 0.378158312304, 14.0862121831
baseline, public, 6, Select, Yes, 2.139, 1.028, 0.420219998846, 13.3372933487
baseline, transit, 7, Select, Yes, 4.81, 1.575, 0.89944567128, 13.1332220598
baseline, is, 2, Select, Yes, 0.597, 0.729, 0.606314745818, 4.48983624761
baseline, much, 4, Select, Yes, 1.659, 1.311, 0.309725129017, 7.79260701029
baseline, faster, 6, Select, Yes, 1.924, 0.813, 0.541487766651, 9.29758339068
baseline, where, 5, Select, Yes, 1.525, 0.697, 0.673353937861, 6.43324420403
baseline, can, 3, Select, Yes, 0.845, 1.56, 0.556851523929, 5.98737733085
baseline, my, 2, Select, Yes, 0.398, 0.995, 0.468753891378, 1.94605703474
baseline, little, 6, Select, Yes, 3.019, 0.846, 0.462246266557, 14.1977012615
baseline, dog, 3, Select, Yes, 1.044, 0.863, 0.732156921161, 7.53293965666
baseline, be, 2, Select, Yes, 0.531, 0.979, 0.296426554819, 3.97775544229
baseline, the, 3, Select, Yes, 0.912, 0.697, 0.372719448992, 4.33222082173
baseline, union, 5, Select, Yes, 1.543, 1.228, 0.3836753343, 6.60864157154
baseline, will, 4, Select, Yes, 1.261, 1.343, 1.13563802164, 6.42944644916
baseline, go, 2, Select, Yes, 0.464, 0.763, 1.35945643933, 2.83587178579
baseline, on, 2, Select, Yes, 0.614, 0.995, 0.271106120265, 3.29444891638
baseline, strike, 6, Select, Yes, 2.754, 1.012, 0.684517333716, 11.6999343425
baseline, you, 3, Select, Yes, 0.763, 1.228, 0.393163484003, 4.9785021363
baseline, want, 4, Select, Yes, 1.195, 0.929, 0.503901055217, 9.63846860142
baseline, to, 2, Select, Yes, 0.298, 1.062, 0.586232731408, 3.66170273927
baseline, eat, 3, Select, Yes, 1.626, 1.277, 0.342945086332, 5.45082729285
baseline, your, 4, Select, Yes, 1.476, 0.796, 0.380595085146, 7.84449316318
baseline, cake, 4, Select, Yes, 1.941, 1.41, 0.618868425963, 11.5068057919
baseline, if, 2, Select, Yes, 0.415, 0.813, 0.494195010562, 3.10422682686
baseline, at, 2, Select, Yes, 0.515, 0.845, 0.4937753838, 3.31528450422
baseline, first, 5, Select, Yes, 2.156, 0.896, 0.460415136159, 10.6459104864
baseline, you, 3, Select, Yes, 0.68, 0.83, 0.494695577371, 4.51013303421
baseline, do, 2, Select, Yes, 0.348, 1.095, 0.615555199372, 4.61266126786
baseline, not, 3, Select, Yes, 3.549, 0.879, 0.661232801609, 4.85656570467
baseline, succeed, 7, Select, Yes, 3.235, 1.409, 0.557605493891, 9.16861938848
baseline, our, 3, Select, Yes, 0.747, 0.763, 0.665188159705, 5.84734448482
baseline, silver, 6, Select, Yes, 2.621, 0.945, 0.583611266339, 15.3044724691
baseline, anniversary, 11, Select, Yes, 6.552, 1.36, 0.571380724843, 18.1234243588
baseline, is, 2, Select, Yes, 0.779, 1.509, 0.691379345539, 4.22089719654
baseline, coming, 6, Select, Yes, 2.189, 1.012, 0.731945025256, 12.4472457049
baseline, are, 3, Select, Yes, 0.696, 0.945, 0.585204759869, 3.44329314431
baseline, you, 3, Select, Yes, 0.713, 1.161, 0.315412197134, 5.00605274561
baseline, talking, 7, Select, Yes, 3.118, 1.426, 0.505992932236, 15.6367525141
baseline, to, 2, Select, Yes, 0.415, 0.945, 1.05485086529, 2.05035689501
baseline, me, 2, Select, Yes, 0.696, 0.713, 0.208440719418, 5.11845628237
baseline, the, 3, Select, Yes, 0.663, 0.597, 0.395992252702, 5.50230847056
baseline, bus, 3, Select, Yes, 0.68, 1.244, 0.501510094988, 5.22244369636
baseline, was, 3, Select, Yes, 0.697, 0.763, 0.595695430037, 1.94512856423
baseline, very, 4, Select, Yes, 1.095, 1.061, 0.623780945869, 4.77283724887
baseline, crowded, 7, Select, Yes, 3.533, 0.846, 0.502397595115, 14.2555443101
baseline, quit, 4, Select, Yes, 1.078, 0.779, 0.438505337722, 9.20131027964
baseline, while, 5, Select, Yes, 1.626, 0.63, 0.727733653255, 11.8674141379
baseline, you, 3, Select, Yes, 0.746, 0.631, 0.745341357582, 6.45424849774
baseline, are, 3, Select, Yes, 0.647, 0.796, 0.324070329774, 3.18737946623
baseline, ahead, 5, Select, Yes, 1.808, 0.73, 0.266159342099, 12.6082197752
baseline, very, 4, Select, Yes, 1.211, 1.526, 0.619835362464, 7.43277968861
baseline, reluctant, 9, Select, Yes, 4.976, 1.078, 0.809399075354, 26.9348297545
baseline, to, 2, Select, Yes, 0.398, 0.912, 0.401064974665, 3.58918444813
baseline, enter, 5, Select, Yes, 1.526, 0.68, 0.742761027066, 12.4202278411
baseline, just, 4, Select, Yes, 1.36, 0.979, 0.550851286587, 8.49650673855
baseline, like, 4, Select, Yes, 1.244, 0.764, 0.726219123747, 7.00559495682
baseline, it, 2, Select, Yes, 0.349, 0.58, 0.326804962876, 3.35124994043
baseline, says, 4, Select, Yes, 15.177, 0.829, 0.522167170466, 6.17674042687
baseline, on, 2, Select, Yes, 0.464, 1.162, 0.317206131163, 2.56542205976
baseline, the, 3, Select, Yes, 0.797, 0.729, 0.476468382226, 4.44379857838
baseline, can, 3, Select, Yes, 0.83, 1.177, 0.48711109576, 6.66151518446
baseline, good, 4, Select, Yes, 1.527, 0.58, 0.60251963709, 9.61493878572
baseline, drugs, 5, Select, Yes, 1.742, 1.144, 0.561256407845, 8.10725163704
baseline, should, 6, Select, Yes, 22.01, 0.713, 0.570589509169, 13.8785007838
baseline, be, 2, Select, Yes, 0.432, 0.63, 0.379613715641, 3.97194183147
baseline, avoided, 7, Select, Yes, 2.239, 1.361, 0.790385009466, 16.1151858384
baseline, an, 2, Select, Yes, 0.481, 0.68, 0.707719731885, 5.65375161034
baseline, excellent, 9, Select, Yes, 3.533, 1.111, 0.649425696042, 22.8613450876
baseline, way, 3, Select, Yes, 3.914, 0.747, 0.787574348041, 4.22759246214
baseline, to, 2, Select, Yes, 0.332, 0.929, 0.886710430183, 3.47654136295
baseline, communicate, 11, Select, Yes, 39.374, 2.488, 0.440174535549, 26.9474960363
baseline, this, 4, Select, Yes, 1.029, 0.779, 0.5342207976, 7.27272224084
baseline, system, 6, Select, Yes, 2.455, 1.625, 0.53771313977, 16.2854581695
baseline, of, 2, Select, Yes, 0.415, 1.21, 0.663605724875, 3.97041675277
baseline, taxation, 8, Select, Yes, 22.321, 1.575, 0.64458855068, 15.0548573653
baseline, beautiful, 9, Select, Yes, 3.532, 1.26, 0.484471348633, 24.9822756581
baseline, paintings, 9, Select, Yes, 5.257, 1.326, 0.747752849632, 23.3850541489
baseline, in, 2, Select, Yes, 0.332, 0.796, 0.40189401583, 1.48720029538
baseline, the, 3, Select, Yes, 0.713, 0.763, 0.716712334343, 2.56890628092
baseline, gallery, 7, Select, Yes, 3.399, 1.078, 0.754759718859, 17.0628658036
baseline, prevailing, 10, Select, Yes, 7.213, 1.028, 0.696304710433, 20.6891427161
baseline, wind, 4, Select, Yes, 38.068, 0.962, 0.631190227223, 11.1687507998
baseline, from, 4, Select, Yes, 1.758, 1.061, 0.596624805737, 9.16353463794
baseline, the, 3, Select, Yes, 0.713, 0.829, 0.402692439602, 5.84834728003
baseline, east, 4, Select, Yes, 1.177, 1.061, 0.334719250542, 5.92634607307
baseline, we, 2, Select, Yes, 0.364, 0.912, 0.455293715307, 1.11555611051
baseline, accept, 6, Select, Yes, 3.118, 1.061, 0.584452085824, 12.9611057631
baseline, personal, 8, Select, Yes, 4.642, 2.255, 0.528701649294, 27.6836887723
baseline, checks, 6, Select, Yes, 2.238, 0.962, 0.862306175325, 11.9978705419
baseline, you, 3, Select, Yes, 0.663, 0.614, 0.864727070539, 5.59439188525
baseline, must, 4, Select, Yes, 1.027, 1.061, 0.626595488146, 10.6621589048
baseline, make, 4, Select, Yes, 1.774, 0.713, 0.639593678564, 16.2901976636
baseline, an, 2, Select, Yes, 0.381, 0.829, 0.901629329368, 5.47379196848
baseline, appointment, 11, Select, Yes, 5.836, 1.89, 0.675526453911, 25.7235661638
baseline, a, 1, Select, Yes, 0.0, 0.996, 0.555000245698, 0
baseline, much, 4, Select, Yes, 1.029, 0.746, 1.07503580555, 7.66122140766
baseline, higher, 6, Select, Yes, 2.107, 4.562, 0.955500196756, 13.8359329633
baseline, risk, 4, Select, Yes, 1.41, 0.829, 0.90431573938, 11.9031431282
baseline, of, 2, Select, Yes, 0.448, 0.796, 0.418992983723, 3.94666930498
baseline, getting, 7, Select, Yes, 2.289, 0.945, 0.641698461228, 13.776207932
baseline, cancer, 6, Select, Yes, 1.792, 0.78, 0.672249407649, 13.6085900363
baseline, the, 3, Select, Yes, 0.547, 0.796, 0.734379592024, 4.55018037489
baseline, imagination, 11, Select, Yes, 5.657, 1.227, 0.889006855824, 30.1037250727
baseline, of, 2, Select, Yes, 0.316, 0.879, 0.856856595427, 3.12168395501
baseline, the, 3, Select, Yes, 0.63, 0.697, 1.00973457575, 5.18858789952
baseline, nation, 6, Select, Yes, 1.709, 0.896, 0.948842659814, 12.1582930993
baseline, he, 2, Select, Yes, 0.331, 0.647, 0.920824876436, 4.02477887092
baseline, is, 2, Select, Yes, 7.429, 0.68, 0.364623828416, 5.67198214474
baseline, just, 4, Select, Yes, 0.946, 0.746, 0.786183252977, 8.45179577198
baseline, like, 4, Select, Yes, 1.228, 1.144, 0.944798202249, 7.40343350655
baseline, everyone, 8, Select, Yes, 2.902, 0.763, 0.654724998196, 14.295959479
baseline, else, 4, Select, Yes, 1.145, 1.459, 0.932700629133, 9.32673453426
baseline, a, 1, Select, Yes, 0.0, 0.514, 0.266968130551, 0
baseline, subject, 7, Select, Yes, 2.438, 1.078, 0.46969468637, 15.107185497
baseline, one, 3, Select, Yes, 0.796, 0.63, 1.09988069984, 5.7399425442
baseline, can, 3, Select, Yes, 0.713, 1.658, 1.295278629, 6.0853436348
baseline, really, 6, Select, Yes, 2.371, 0.829, 0.873798832077, 13.4449947011
baseline, enjoy, 5, Select, Yes, 1.957, 1.509, 0.579046012241, 8.99931553901
baseline, my, 2, Select, Yes, 0.431, 0.846, 0.421893019184, 2.19434901467
baseline, fingers, 7, Select, Yes, 4.145, 1.012, 0.407060142847, 12.7675294331
baseline, are, 3, Select, Yes, 0.813, 0.663, 0.447773351631, 4.598402766
baseline, very, 4, Select, Yes, 0.945, 0.713, 0.584897877195, 5.080823082
baseline, cold, 4, Select, Yes, 1.393, 0.762, 0.60586036919, 9.9532016405
baseline, universally, 11, Select, Yes, 4.626, 1.443, 0.587012934749, 24.7929554996
baseline, understood, 10, Select, Yes, 4.311, 1.078, 0.608895033011, 21.0954114272
baseline, to, 2, Select, Yes, 0.365, 0.862, 0.624540424135, 2.85891225023
baseline, be, 2, Select, Yes, 0.414, 0.63, 0.200469515515, 3.2194813033
baseline, wrong, 5, Select, Yes, 1.774, 0.73, 0.621589971245, 12.2275068683
baseline, my, 2, Select, Yes, 0.41434, 0.82892, 0.405328725827, 2.3222513694
baseline, bare, 4, Select, Yes, 1.16055, 0.96148, 0.515338016396, 7.12946956255
baseline, face, 4, Select, Yes, 1.01109, 0.76232, 0.610923015879, 7.26517800541
baseline, in, 2, Select, Yes, 0.34812, 0.82886, 1.01611520576, 1.27844381787
baseline, the, 3, Select, Yes, 0.64645, 1.49183, 0.471292815397, 6.44876675069
baseline, wind, 4, Select, Yes, 1.14369, 0.62983, 0.530719698197, 9.48985859877
baseline, yes, 3, Select, Yes, 0.6796, 0.7458, 0.455463552259, 3.92718814883
baseline, you, 3, Select, Yes, 0.663, 0.7957, 0.895254533154, 5.17518912575
baseline, are, 3, Select, Yes, 0.6134, 0.5635, 0.261741145682, 4.03603173436
baseline, very, 4, Select, Yes, 1.1107, 1.1106, 1.00648249405, 6.28349341297
baseline, smart, 5, Select, Yes, 1.7072, 1.2101, 0.494298245813, 13.0133474027
baseline, the, 3, Select, Yes, 0.663, 0.6297, 0.479626132621, 4.18121919772
baseline, king, 4, Select, Yes, 0.8451, 0.8123, 0.883680596645, 4.72511862703
baseline, sends, 5, Select, Yes, 1.3595, 0.8285, 0.792842125028, 12.4138066377
baseline, you, 3, Select, Yes, 0.696, 1.0275, 0.32245370141, 6.05865517639
baseline, to, 2, Select, Yes, 0.3314, 0.8121, 0.619711450054, 3.10209928703
baseline, the, 3, Select, Yes, 22.7234, 0.5802, 0.399601297653, 6.43951978477
baseline, tower, 5, Select, Yes, 3.0665, 0.7458, 0.709060112619, 8.44226293846
baseline, all, 3, Select, Yes, 0.945, 1.3926, 1.20046615811, 7.26693061256
baseline, together, 8, Select, Yes, 2.3706, 0.746, 0.652898870877, 17.373328418
baseline, in, 2, Select, Yes, 0.3315, 0.6796, 0.610287030791, 1.15291391407
baseline, one, 3, Select, Yes, 0.7469, 0.7451, 0.242352558599, 7.32543844602
baseline, big, 3, Select, Yes, 1.724, 0.779, 1.29519478632, 3.10340070516
baseline, pile, 4, Select, Yes, 1.0609, 0.9946, 0.841435854918, 6.24468665776
baseline, be, 2, Select, Yes, 0.3151, 0.5801, 0.616789696127, 4.16505468334
baseline, home, 4, Select, Yes, 1.0278, 0.7626, 0.606634468455, 8.62994440433
baseline, before, 6, Select, Yes, 2.4698, 0.8785, 0.9518671602, 12.0596099729
baseline, midnight, 8, Select, Yes, 2.4366, 1.2597, 0.976184239022, 13.9260716956
baseline, exercise, 8, Select, Yes, 2.3537, 0.746, 0.651219868459, 14.5324271827
baseline, is, 2, Select, Yes, 0.5802, 0.6133, 0.557307329906, 4.77202573729
baseline, good, 4, Select, Yes, 1.4253, 0.7955, 0.850779867509, 8.93305567405
baseline, for, 3, Select, Yes, 0.9116, 0.663, 0.621580660799, 7.69009050821
baseline, the, 3, Select, Yes, 0.8952, 0.9117, 1.18775971971, 7.05741040808
baseline, mind, 4, Select, Yes, 1.2929, 0.6959, 0.736629046555, 9.20616321738
baseline, a, 1, Select, Yes, 0.0, 0.4807, 0.309992190795, 0
baseline, correction, 10, Select, Yes, 3.531, 1.3426, 0.652420756972, 20.0033504149
baseline, had, 3, Select, Yes, 0.7294, 0.6463, 0.741077831919, 4.42568323306
baseline, to, 2, Select, Yes, 0.232, 0.8621, 0.55174849225, 4.00146104965
baseline, be, 2, Select, Yes, 0.3315, 0.8288, 0.666532528531, 3.47237999103
baseline, published, 9, Select, Yes, 3.1991, 0.8952, 0.943817226133, 22.9310192611
baseline, sent, 4, Select, Yes, 1.0109, 1.0608, 0.972774903861, 7.76977276982
baseline, this, 4, Select, Yes, 1.2761, 0.8121, 0.565809340231, 7.21756083321
baseline, by, 2, Select, Yes, 0.3314, 1.0112, 0.577242686437, 1.47490043902
baseline, registered, 10, Select, Yes, 4.7234, 0.9778, 0.802029463004, 22.4240179893
baseline, mail, 4, Select, Yes, 1.1266, 0.8617, 0.767233148187, 13.6247599759
baseline, please, 6, Select, Yes, 1.6239, 0.779, 0.856155380053, 11.9431130463
baseline, try, 3, Select, Yes, 10.0261, 0.812, 0.52677879474, 2.6678503631
baseline, to, 2, Select, Yes, 0.348, 1.0108, 0.327113125527, 3.59448371256
baseline, be, 2, Select, Yes, 0.4309, 0.5137, 0.13656476027, 3.55330665071
baseline, home, 4, Select, Yes, 1.1102, 0.7291, 0.586730141119, 10.6796694651
baseline, before, 6, Select, Yes, 2.1544, 0.6795, 0.645005004123, 12.0232981503
baseline, midnight, 8, Select, Yes, 2.8674, 0.812, 0.395751153084, 17.8673228401
baseline, you, 3, Select, Yes, 0.6132, 1.0108, 0.732376716061, 6.3520825049
baseline, will, 4, Select, Yes, 0.8948, 0.8616, 0.67833661943, 8.04333841677
baseline, loose, 5, Select, Yes, 26.8285, 0.7621, 0.587149142882, 8.98343525429
baseline, your, 4, Select, Yes, 0.9611, 1.1764, 0.845936779173, 7.24321810355
baseline, voice, 5, Select, Yes, 1.3921, 1.8228, 0.831363331939, 11.552100505
baseline, blocked, 7, Undo, No, 2.9033, 0.9622, 0.35727827496, 13.3821597738
baseline, long, 4, Undo, No, 3.1662, 0.7293, 0.53319285289, 7.79303956649
baseline, is, 2, Undo, No, 0, 369.5063, 0, 0
baseline, subject, 7, Undo, No, 2.6853, 4.5918, 1.82638917338, 9.14383261782
baseline, you, 3, Click, Yes, 3.25, 1.2931, 0.213946279483, 4.89609509351
baseline, are, 3, Click, Yes, 1.7243, 1.1439, 0.26548958808, 3.78729765292
baseline, a, 1, Click, Yes, 0.0, 0.8455, 0.233643340098, 0
baseline, capitalist, 10, Select, Yes, 10.8269, 2.1555, 0.169563112553, 37.0344110864
baseline, pig, 3, Click, Yes, 2.603, 0.0, 0.278183548222, 4.45820238811
baseline, accompanied, 11, Click, Yes, 12.898, 1.0939, 0.213474728851, 34.5591020345
baseline, by, 2, Select, Yes, 0.9119, 1.8733, 0.300011852455, 1.47675903945
baseline, an, 2, Select, Yes, 0.9447, 1.6578, 0.126609378578, 5.53502663774
baseline, adult, 5, Select, Yes, 3.9287, 1.6247, 0.26284348074, 12.2941474552
baseline, parking, 7, Select, Yes, 6.4155, 1.9064, 0.216286008756, 19.9212543914
baseline, tickets, 7, Select, Yes, 7.029, 1.6909, 0.238363478847, 21.1645601182
baseline, can, 3, Select, Yes, 1.7737, 2.0393, 0.220490134412, 7.5307603285
baseline, be, 2, Click, Yes, 0.8785, 0.8953, 0.265453423341, 3.31111603297
baseline, challenged, 10, Click, Yes, 8.8361, 0.0, 0.256041824081, 32.0210911204
baseline, a, 1, Click, Yes, 0.0, 0.7956, 0.221416019961, 0
baseline, dog, 3, Click, Yes, 2.0221, 0.9281, 0.321600427189, 8.65905144348
baseline, is, 2, Click, Yes, 0.8785, 0.6797, 0.27524183903, 5.38109181604
baseline, the, 3, Select, Yes, 1.7241, 1.4255, 0.326725847151, 5.69169434109
baseline, best, 4, Select, Yes, 2.6022, 1.1603, 0.249448693017, 6.55425758364
baseline, friend, 6, Select, Yes, 4.8403, 1.8729, 0.300311829702, 16.4562301033
baseline, of, 2, Click, Yes, 1.1268, 1.2433, 0.246211638801, 4.65827873361
baseline, a, 1, Click, Yes, 0.0, 1.0607, 0.435252174522, 0
baseline, man, 3, Select, Yes, 2.3206, 2.4199, 0.301250901951, 11.7306772382
baseline, call, 4, Click, Yes, 2.7516, 1.1603, 0.151851913046, 11.1232212751
baseline, for, 3, Click, Yes, 2.0717, 1.1105, 0.291218576849, 8.88395818846
baseline, more, 4, Click, Yes, 2.42, 0.7292, 0.211893650105, 7.82620056378
baseline, details, 7, Select, Yes, 5.3038, 1.5413, 0.263459510693, 20.6124361664
baseline, the, 3, Select, Yes, 2.171, 0.7957, 0.526234678088, 3.72185565552
baseline, trains, 6, Select, Yes, 5.5689, 1.5415, 0.396722113592, 13.9807583576
baseline, are, 3, Click, Yes, 1.6074, 1.3591, 0.198512340983, 4.09861813584
baseline, always, 6, Select, Yes, 5.0056, 1.4255, 0.268497865803, 22.8438218157
baseline, late, 4, Select, Yes, 2.8343, 0.7788, 0.239479328437, 13.8727744382
baseline, taking, 6, Click, Yes, 4.2612, 0.7297, 0.212268430344, 15.7483018102
baseline, the, 3, Select, Yes, 1.6913, 1.3099, 0.345483193572, 5.85127696313
baseline, train, 5, Click, Yes, 3.9459, 0.7795, 0.201957005605, 12.1678946094
